,model_name,frame_number,people,error,perc_error
422,faster_rcnn_inception_v2_coco,423.0,3,0,0.0
423,faster_rcnn_inception_v2_coco,424.0,3,0,0.0
424,faster_rcnn_inception_v2_coco,425.0,3,0,0.0
425,faster_rcnn_inception_v2_coco,426.0,3,0,0.0
426,faster_rcnn_inception_v2_coco,427.0,3,0,0.0
427,faster_rcnn_inception_v2_coco,428.0,3,0,0.0
428,faster_rcnn_inception_v2_coco,429.0,3,0,0.0
429,faster_rcnn_inception_v2_coco,430.0,3,0,0.0
430,faster_rcnn_inception_v2_coco,431.0,3,0,0.0
431,faster_rcnn_inception_v2_coco,432.0,3,0,0.0
432,faster_rcnn_inception_v2_coco,433.0,3,0,0.0
433,faster_rcnn_inception_v2_coco,434.0,3,0,0.0
434,faster_rcnn_inception_v2_coco,435.0,3,0,0.0
435,faster_rcnn_inception_v2_coco,436.0,3,0,0.0
436,faster_rcnn_inception_v2_coco,437.0,3,0,0.0
437,faster_rcnn_inception_v2_coco,438.0,3,0,0.0
438,faster_rcnn_inception_v2_coco,439.0,3,0,0.0
439,faster_rcnn_inception_v2_coco,440.0,3,0,0.0
440,faster_rcnn_inception_v2_coco,441.0,3,0,0.0
441,faster_rcnn_inception_v2_coco,442.0,3,0,0.0
442,faster_rcnn_inception_v2_coco,443.0,3,0,0.0
443,faster_rcnn_inception_v2_coco,444.0,3,0,0.0
444,faster_rcnn_inception_v2_coco,445.0,3,0,0.0
445,faster_rcnn_inception_v2_coco,446.0,3,0,0.0
446,faster_rcnn_inception_v2_coco,447.0,3,0,0.0
447,faster_rcnn_inception_v2_coco,448.0,3,0,0.0
448,faster_rcnn_inception_v2_coco,449.0,3,0,0.0
449,faster_rcnn_inception_v2_coco,450.0,3,0,0.0
450,faster_rcnn_inception_v2_coco,451.0,3,0,0.0
451,faster_rcnn_inception_v2_coco,452.0,3,0,0.0
452,faster_rcnn_inception_v2_coco,453.0,3,0,0.0
453,faster_rcnn_inception_v2_coco,454.0,3,0,0.0
454,faster_rcnn_inception_v2_coco,455.0,3,0,0.0
455,faster_rcnn_inception_v2_coco,456.0,3,0,0.0
456,faster_rcnn_inception_v2_coco,457.0,3,0,0.0
457,faster_rcnn_inception_v2_coco,458.0,3,0,0.0
458,faster_rcnn_inception_v2_coco,459.0,3,0,0.0
459,faster_rcnn_inception_v2_coco,460.0,3,0,0.0
460,faster_rcnn_inception_v2_coco,461.0,3,0,0.0
461,faster_rcnn_inception_v2_coco,462.0,3,0,0.0
462,faster_rcnn_inception_v2_coco,463.0,4,1,0.3333333333333333
463,faster_rcnn_inception_v2_coco,464.0,4,1,0.3333333333333333
464,faster_rcnn_inception_v2_coco,465.0,4,1,0.3333333333333333
465,faster_rcnn_inception_v2_coco,466.0,4,1,0.3333333333333333
466,faster_rcnn_inception_v2_coco,467.0,4,0,0.0
467,faster_rcnn_inception_v2_coco,468.0,4,0,0.0
468,faster_rcnn_inception_v2_coco,469.0,4,0,0.0
469,faster_rcnn_inception_v2_coco,470.0,4,0,0.0
470,faster_rcnn_inception_v2_coco,471.0,4,0,0.0
471,faster_rcnn_inception_v2_coco,472.0,4,0,0.0
472,faster_rcnn_inception_v2_coco,473.0,3,1,0.25
473,faster_rcnn_inception_v2_coco,474.0,4,0,0.0
474,faster_rcnn_inception_v2_coco,475.0,4,0,0.0
475,faster_rcnn_inception_v2_coco,476.0,3,1,0.25
476,faster_rcnn_inception_v2_coco,477.0,3,1,0.25
477,faster_rcnn_inception_v2_coco,478.0,3,1,0.25
478,faster_rcnn_inception_v2_coco,479.0,3,1,0.25
479,faster_rcnn_inception_v2_coco,480.0,3,1,0.25
480,faster_rcnn_inception_v2_coco,481.0,4,0,0.0
481,faster_rcnn_inception_v2_coco,482.0,5,1,0.25
482,faster_rcnn_inception_v2_coco,483.0,4,0,0.0
483,faster_rcnn_inception_v2_coco,484.0,3,1,0.25
484,faster_rcnn_inception_v2_coco,485.0,3,1,0.25
485,faster_rcnn_inception_v2_coco,486.0,3,1,0.25
486,faster_rcnn_inception_v2_coco,487.0,5,1,0.25
487,faster_rcnn_inception_v2_coco,488.0,4,0,0.0
488,faster_rcnn_inception_v2_coco,489.0,4,0,0.0
489,faster_rcnn_inception_v2_coco,490.0,4,0,0.0
490,faster_rcnn_inception_v2_coco,491.0,4,0,0.0
491,faster_rcnn_inception_v2_coco,492.0,4,0,0.0
492,faster_rcnn_inception_v2_coco,493.0,4,0,0.0
493,faster_rcnn_inception_v2_coco,494.0,4,0,0.0
494,faster_rcnn_inception_v2_coco,495.0,4,0,0.0
495,faster_rcnn_inception_v2_coco,496.0,4,0,0.0
496,faster_rcnn_inception_v2_coco,497.0,4,0,0.0
497,faster_rcnn_inception_v2_coco,498.0,5,1,0.25
498,faster_rcnn_inception_v2_coco,499.0,4,0,0.0
499,faster_rcnn_inception_v2_coco,500.0,4,0,0.0
500,faster_rcnn_inception_v2_coco,501.0,4,0,0.0
501,faster_rcnn_inception_v2_coco,502.0,4,0,0.0
502,faster_rcnn_inception_v2_coco,503.0,4,0,0.0
503,faster_rcnn_inception_v2_coco,504.0,6,2,0.5
504,faster_rcnn_inception_v2_coco,505.0,6,1,0.2
505,faster_rcnn_inception_v2_coco,506.0,5,0,0.0
506,faster_rcnn_inception_v2_coco,507.0,5,1,0.16666666666666666
507,faster_rcnn_inception_v2_coco,508.0,5,1,0.16666666666666666
508,faster_rcnn_inception_v2_coco,509.0,7,1,0.16666666666666666
509,faster_rcnn_inception_v2_coco,510.0,7,1,0.16666666666666666
510,faster_rcnn_inception_v2_coco,511.0,6,0,0.0
511,faster_rcnn_inception_v2_coco,512.0,7,1,0.16666666666666666
512,faster_rcnn_inception_v2_coco,513.0,6,0,0.0
513,faster_rcnn_inception_v2_coco,514.0,6,0,0.0
514,faster_rcnn_inception_v2_coco,515.0,7,1,0.16666666666666666
515,faster_rcnn_inception_v2_coco,516.0,6,0,0.0
516,faster_rcnn_inception_v2_coco,517.0,6,0,0.0
517,faster_rcnn_inception_v2_coco,518.0,6,0,0.0
518,faster_rcnn_inception_v2_coco,519.0,6,0,0.0
519,faster_rcnn_inception_v2_coco,520.0,6,1,0.2
520,faster_rcnn_inception_v2_coco,521.0,6,1,0.2
521,faster_rcnn_inception_v2_coco,522.0,6,1,0.2
522,faster_rcnn_inception_v2_coco,523.0,6,1,0.2
523,faster_rcnn_inception_v2_coco,524.0,5,0,0.0
524,faster_rcnn_inception_v2_coco,525.0,5,0,0.0
525,faster_rcnn_inception_v2_coco,526.0,6,1,0.2
526,faster_rcnn_inception_v2_coco,527.0,5,0,0.0
527,faster_rcnn_inception_v2_coco,528.0,5,0,0.0
528,faster_rcnn_inception_v2_coco,529.0,5,1,0.16666666666666666
529,faster_rcnn_inception_v2_coco,530.0,5,1,0.16666666666666666
530,faster_rcnn_inception_v2_coco,531.0,6,0,0.0
531,faster_rcnn_inception_v2_coco,532.0,7,1,0.16666666666666666
532,faster_rcnn_inception_v2_coco,533.0,7,1,0.16666666666666666
533,faster_rcnn_inception_v2_coco,534.0,6,0,0.0
534,faster_rcnn_inception_v2_coco,535.0,7,1,0.16666666666666666
535,faster_rcnn_inception_v2_coco,536.0,6,0,0.0
536,faster_rcnn_inception_v2_coco,537.0,6,0,0.0
537,faster_rcnn_inception_v2_coco,538.0,6,0,0.0
538,faster_rcnn_inception_v2_coco,539.0,7,1,0.16666666666666666
539,faster_rcnn_inception_v2_coco,540.0,6,0,0.0
540,faster_rcnn_inception_v2_coco,541.0,6,0,0.0
541,faster_rcnn_inception_v2_coco,542.0,7,1,0.16666666666666666
542,faster_rcnn_inception_v2_coco,543.0,6,0,0.0
543,faster_rcnn_inception_v2_coco,544.0,7,1,0.16666666666666666
544,faster_rcnn_inception_v2_coco,545.0,6,0,0.0
545,faster_rcnn_inception_v2_coco,546.0,5,1,0.16666666666666666
546,faster_rcnn_inception_v2_coco,547.0,5,1,0.16666666666666666
547,faster_rcnn_inception_v2_coco,548.0,5,1,0.16666666666666666
548,faster_rcnn_inception_v2_coco,549.0,5,1,0.16666666666666666
549,faster_rcnn_inception_v2_coco,550.0,5,1,0.16666666666666666
550,faster_rcnn_inception_v2_coco,551.0,5,1,0.16666666666666666
551,faster_rcnn_inception_v2_coco,552.0,5,1,0.16666666666666666
552,faster_rcnn_inception_v2_coco,553.0,5,1,0.16666666666666666
553,faster_rcnn_inception_v2_coco,554.0,6,0,0.0
554,faster_rcnn_inception_v2_coco,555.0,6,0,0.0
555,faster_rcnn_inception_v2_coco,556.0,6,0,0.0
556,faster_rcnn_inception_v2_coco,557.0,6,0,0.0
557,faster_rcnn_inception_v2_coco,558.0,6,0,0.0
558,faster_rcnn_inception_v2_coco,559.0,6,0,0.0
559,faster_rcnn_inception_v2_coco,560.0,7,1,0.16666666666666666
560,faster_rcnn_inception_v2_coco,561.0,8,2,0.3333333333333333
561,faster_rcnn_inception_v2_coco,562.0,6,0,0.0
562,faster_rcnn_inception_v2_coco,563.0,6,0,0.0
563,faster_rcnn_inception_v2_coco,564.0,6,0,0.0
564,faster_rcnn_inception_v2_coco,565.0,6,0,0.0
565,faster_rcnn_inception_v2_coco,566.0,7,1,0.16666666666666666
566,faster_rcnn_inception_v2_coco,567.0,6,0,0.0
567,faster_rcnn_inception_v2_coco,568.0,6,0,0.0
568,faster_rcnn_inception_v2_coco,569.0,6,0,0.0
569,faster_rcnn_inception_v2_coco,570.0,6,0,0.0
570,faster_rcnn_inception_v2_coco,571.0,7,1,0.16666666666666666
571,faster_rcnn_inception_v2_coco,572.0,8,2,0.3333333333333333
572,faster_rcnn_inception_v2_coco,573.0,8,2,0.3333333333333333
573,faster_rcnn_inception_v2_coco,574.0,8,2,0.3333333333333333
574,faster_rcnn_inception_v2_coco,575.0,9,3,0.5
575,faster_rcnn_inception_v2_coco,576.0,8,1,0.14285714285714285
576,faster_rcnn_inception_v2_coco,577.0,7,0,0.0
577,faster_rcnn_inception_v2_coco,578.0,7,1,0.16666666666666666
578,faster_rcnn_inception_v2_coco,579.0,7,1,0.16666666666666666
579,faster_rcnn_inception_v2_coco,580.0,6,0,0.0
580,faster_rcnn_inception_v2_coco,581.0,6,0,0.0
581,faster_rcnn_inception_v2_coco,582.0,6,0,0.0
582,faster_rcnn_inception_v2_coco,583.0,6,0,0.0
583,faster_rcnn_inception_v2_coco,584.0,6,0,0.0
584,faster_rcnn_inception_v2_coco,585.0,6,0,0.0
585,faster_rcnn_inception_v2_coco,586.0,6,0,0.0
586,faster_rcnn_inception_v2_coco,587.0,6,0,0.0
587,faster_rcnn_inception_v2_coco,588.0,6,0,0.0
588,faster_rcnn_inception_v2_coco,589.0,6,0,0.0
589,faster_rcnn_inception_v2_coco,590.0,7,1,0.16666666666666666
590,faster_rcnn_inception_v2_coco,591.0,5,1,0.16666666666666666
591,faster_rcnn_inception_v2_coco,592.0,6,0,0.0
592,faster_rcnn_inception_v2_coco,593.0,6,0,0.0
593,faster_rcnn_inception_v2_coco,594.0,6,0,0.0
594,faster_rcnn_inception_v2_coco,595.0,6,0,0.0
595,faster_rcnn_inception_v2_coco,596.0,6,0,0.0
596,faster_rcnn_inception_v2_coco,597.0,6,0,0.0
597,faster_rcnn_inception_v2_coco,598.0,6,0,0.0
598,faster_rcnn_inception_v2_coco,599.0,6,0,0.0
599,faster_rcnn_inception_v2_coco,600.0,6,0,0.0
600,faster_rcnn_inception_v2_coco,601.0,6,0,0.0
601,faster_rcnn_inception_v2_coco,602.0,7,1,0.16666666666666666
602,faster_rcnn_inception_v2_coco,603.0,7,1,0.16666666666666666
603,faster_rcnn_inception_v2_coco,604.0,6,0,0.0
604,faster_rcnn_inception_v2_coco,605.0,6,0,0.0
605,faster_rcnn_inception_v2_coco,606.0,7,1,0.16666666666666666
606,faster_rcnn_inception_v2_coco,607.0,7,1,0.16666666666666666
607,faster_rcnn_inception_v2_coco,608.0,7,1,0.16666666666666666
608,faster_rcnn_inception_v2_coco,609.0,9,3,0.5
609,faster_rcnn_inception_v2_coco,610.0,9,3,0.5
610,faster_rcnn_inception_v2_coco,611.0,7,0,0.0
611,faster_rcnn_inception_v2_coco,612.0,8,1,0.14285714285714285
612,faster_rcnn_inception_v2_coco,613.0,7,0,0.0
613,faster_rcnn_inception_v2_coco,614.0,7,1,0.16666666666666666
614,faster_rcnn_inception_v2_coco,615.0,7,1,0.16666666666666666
615,faster_rcnn_inception_v2_coco,616.0,7,1,0.16666666666666666
616,faster_rcnn_inception_v2_coco,617.0,7,1,0.16666666666666666
617,faster_rcnn_inception_v2_coco,618.0,7,1,0.16666666666666666
618,faster_rcnn_inception_v2_coco,619.0,6,0,0.0
619,faster_rcnn_inception_v2_coco,620.0,6,0,0.0
620,faster_rcnn_inception_v2_coco,621.0,6,0,0.0
621,faster_rcnn_inception_v2_coco,622.0,6,0,0.0
622,faster_rcnn_inception_v2_coco,623.0,6,0,0.0
623,faster_rcnn_inception_v2_coco,624.0,5,1,0.16666666666666666
624,faster_rcnn_inception_v2_coco,625.0,5,1,0.16666666666666666
625,faster_rcnn_inception_v2_coco,626.0,5,1,0.16666666666666666
626,faster_rcnn_inception_v2_coco,627.0,6,0,0.0
627,faster_rcnn_inception_v2_coco,628.0,6,0,0.0
628,faster_rcnn_inception_v2_coco,629.0,4,2,0.3333333333333333
629,faster_rcnn_inception_v2_coco,630.0,4,2,0.3333333333333333
630,faster_rcnn_inception_v2_coco,631.0,4,2,0.3333333333333333
631,faster_rcnn_inception_v2_coco,632.0,5,1,0.16666666666666666
632,faster_rcnn_inception_v2_coco,633.0,6,0,0.0
633,faster_rcnn_inception_v2_coco,634.0,6,0,0.0
634,faster_rcnn_inception_v2_coco,635.0,6,0,0.0
635,faster_rcnn_inception_v2_coco,636.0,7,1,0.16666666666666666
636,faster_rcnn_inception_v2_coco,637.0,6,0,0.0
637,faster_rcnn_inception_v2_coco,638.0,6,0,0.0
638,faster_rcnn_inception_v2_coco,639.0,6,0,0.0
639,faster_rcnn_inception_v2_coco,640.0,6,0,0.0
640,faster_rcnn_inception_v2_coco,641.0,6,0,0.0
641,faster_rcnn_inception_v2_coco,642.0,6,0,0.0
642,faster_rcnn_inception_v2_coco,643.0,6,0,0.0
643,faster_rcnn_inception_v2_coco,644.0,6,0,0.0
644,faster_rcnn_inception_v2_coco,645.0,6,0,0.0
645,faster_rcnn_inception_v2_coco,646.0,6,0,0.0
646,faster_rcnn_inception_v2_coco,647.0,6,0,0.0
647,faster_rcnn_inception_v2_coco,648.0,6,0,0.0
648,faster_rcnn_inception_v2_coco,649.0,6,0,0.0
649,faster_rcnn_inception_v2_coco,650.0,6,0,0.0
650,faster_rcnn_inception_v2_coco,651.0,6,0,0.0
651,faster_rcnn_inception_v2_coco,652.0,6,0,0.0
652,faster_rcnn_inception_v2_coco,653.0,6,0,0.0
653,faster_rcnn_inception_v2_coco,654.0,6,0,0.0
654,faster_rcnn_inception_v2_coco,655.0,6,0,0.0
655,faster_rcnn_inception_v2_coco,656.0,8,2,0.3333333333333333
656,faster_rcnn_inception_v2_coco,657.0,7,1,0.16666666666666666
657,faster_rcnn_inception_v2_coco,658.0,7,1,0.16666666666666666
658,faster_rcnn_inception_v2_coco,659.0,9,3,0.5
659,faster_rcnn_inception_v2_coco,660.0,6,1,0.14285714285714285
660,faster_rcnn_inception_v2_coco,661.0,6,1,0.14285714285714285
661,faster_rcnn_inception_v2_coco,662.0,7,0,0.0
662,faster_rcnn_inception_v2_coco,663.0,7,0,0.0
663,faster_rcnn_inception_v2_coco,664.0,7,0,0.0
664,faster_rcnn_inception_v2_coco,665.0,7,0,0.0
665,faster_rcnn_inception_v2_coco,666.0,7,0,0.0
666,faster_rcnn_inception_v2_coco,667.0,8,1,0.14285714285714285
667,faster_rcnn_inception_v2_coco,668.0,7,0,0.0
668,faster_rcnn_inception_v2_coco,669.0,7,0,0.0
669,faster_rcnn_inception_v2_coco,670.0,7,0,0.0
670,faster_rcnn_inception_v2_coco,671.0,6,1,0.14285714285714285
671,faster_rcnn_inception_v2_coco,672.0,6,1,0.14285714285714285
672,faster_rcnn_inception_v2_coco,673.0,6,1,0.14285714285714285
673,faster_rcnn_inception_v2_coco,674.0,7,0,0.0
674,faster_rcnn_inception_v2_coco,675.0,7,0,0.0
675,faster_rcnn_inception_v2_coco,676.0,7,0,0.0
676,faster_rcnn_inception_v2_coco,677.0,7,0,0.0
677,faster_rcnn_inception_v2_coco,678.0,7,0,0.0
678,faster_rcnn_inception_v2_coco,679.0,7,0,0.0
679,faster_rcnn_inception_v2_coco,680.0,7,0,0.0
680,faster_rcnn_inception_v2_coco,681.0,7,0,0.0
681,faster_rcnn_inception_v2_coco,682.0,7,0,0.0
682,faster_rcnn_inception_v2_coco,683.0,7,0,0.0
683,faster_rcnn_inception_v2_coco,684.0,6,1,0.14285714285714285
684,faster_rcnn_inception_v2_coco,685.0,7,0,0.0
685,faster_rcnn_inception_v2_coco,686.0,6,1,0.14285714285714285
686,faster_rcnn_inception_v2_coco,687.0,6,1,0.14285714285714285
687,faster_rcnn_inception_v2_coco,688.0,6,1,0.14285714285714285
688,faster_rcnn_inception_v2_coco,689.0,7,0,0.0
689,faster_rcnn_inception_v2_coco,690.0,7,0,0.0
690,faster_rcnn_inception_v2_coco,691.0,8,1,0.14285714285714285
691,faster_rcnn_inception_v2_coco,692.0,7,0,0.0
692,faster_rcnn_inception_v2_coco,693.0,7,0,0.0
693,faster_rcnn_inception_v2_coco,694.0,8,1,0.14285714285714285
694,faster_rcnn_inception_v2_coco,695.0,9,2,0.2857142857142857
695,faster_rcnn_inception_v2_coco,696.0,8,1,0.14285714285714285
696,faster_rcnn_inception_v2_coco,697.0,8,0,0.0
697,faster_rcnn_inception_v2_coco,698.0,7,1,0.125
698,faster_rcnn_inception_v2_coco,699.0,8,0,0.0
699,faster_rcnn_inception_v2_coco,700.0,8,0,0.0
700,faster_rcnn_inception_v2_coco,701.0,9,1,0.125
701,faster_rcnn_inception_v2_coco,702.0,8,0,0.0
702,faster_rcnn_inception_v2_coco,703.0,8,0,0.0
703,faster_rcnn_inception_v2_coco,704.0,8,0,0.0
704,faster_rcnn_inception_v2_coco,705.0,8,0,0.0
705,faster_rcnn_inception_v2_coco,706.0,9,1,0.125
706,faster_rcnn_inception_v2_coco,707.0,9,1,0.125
707,faster_rcnn_inception_v2_coco,708.0,8,0,0.0
708,faster_rcnn_inception_v2_coco,709.0,7,1,0.125
709,faster_rcnn_inception_v2_coco,710.0,7,1,0.125
710,faster_rcnn_inception_v2_coco,711.0,7,1,0.125
711,faster_rcnn_inception_v2_coco,712.0,7,1,0.125
712,faster_rcnn_inception_v2_coco,713.0,8,0,0.0
713,faster_rcnn_inception_v2_coco,714.0,8,0,0.0
714,faster_rcnn_inception_v2_coco,715.0,8,0,0.0
715,faster_rcnn_inception_v2_coco,716.0,9,1,0.125
716,faster_rcnn_inception_v2_coco,717.0,8,0,0.0
717,faster_rcnn_inception_v2_coco,718.0,9,1,0.125
718,faster_rcnn_inception_v2_coco,719.0,8,0,0.0
719,faster_rcnn_inception_v2_coco,720.0,8,0,0.0
720,faster_rcnn_inception_v2_coco,721.0,8,0,0.0
721,faster_rcnn_inception_v2_coco,722.0,8,0,0.0
722,faster_rcnn_inception_v2_coco,723.0,10,2,0.25
723,faster_rcnn_inception_v2_coco,724.0,8,0,0.0
724,faster_rcnn_inception_v2_coco,725.0,7,1,0.125
725,faster_rcnn_inception_v2_coco,726.0,6,2,0.25
726,faster_rcnn_inception_v2_coco,727.0,6,2,0.25
727,faster_rcnn_inception_v2_coco,728.0,7,1,0.125
728,faster_rcnn_inception_v2_coco,729.0,7,1,0.125
729,faster_rcnn_inception_v2_coco,730.0,7,1,0.125
730,faster_rcnn_inception_v2_coco,731.0,8,0,0.0
731,faster_rcnn_inception_v2_coco,732.0,8,0,0.0
732,faster_rcnn_inception_v2_coco,733.0,8,0,0.0
733,faster_rcnn_inception_v2_coco,734.0,8,0,0.0
734,faster_rcnn_inception_v2_coco,735.0,8,0,0.0
735,faster_rcnn_inception_v2_coco,736.0,8,0,0.0
736,faster_rcnn_inception_v2_coco,737.0,8,0,0.0
737,faster_rcnn_inception_v2_coco,738.0,8,0,0.0
738,faster_rcnn_inception_v2_coco,739.0,7,1,0.125
739,faster_rcnn_inception_v2_coco,740.0,9,1,0.125
740,faster_rcnn_inception_v2_coco,741.0,8,0,0.0
741,faster_rcnn_inception_v2_coco,742.0,9,1,0.125
742,faster_rcnn_inception_v2_coco,743.0,10,3,0.42857142857142855
743,faster_rcnn_inception_v2_coco,744.0,9,2,0.2857142857142857
744,faster_rcnn_inception_v2_coco,745.0,10,3,0.42857142857142855
745,faster_rcnn_inception_v2_coco,746.0,7,0,0.0
746,faster_rcnn_inception_v2_coco,747.0,7,0,0.0
747,faster_rcnn_inception_v2_coco,748.0,6,1,0.14285714285714285
748,faster_rcnn_inception_v2_coco,749.0,7,0,0.0
749,faster_rcnn_inception_v2_coco,750.0,7,0,0.0
750,faster_rcnn_inception_v2_coco,751.0,9,2,0.2857142857142857
751,faster_rcnn_inception_v2_coco,752.0,8,1,0.14285714285714285
752,faster_rcnn_inception_v2_coco,753.0,8,1,0.14285714285714285
753,faster_rcnn_inception_v2_coco,754.0,7,0,0.0
754,faster_rcnn_inception_v2_coco,755.0,8,1,0.14285714285714285
755,faster_rcnn_inception_v2_coco,756.0,7,0,0.0
756,faster_rcnn_inception_v2_coco,757.0,7,0,0.0
757,faster_rcnn_inception_v2_coco,758.0,7,0,0.0
758,faster_rcnn_inception_v2_coco,759.0,7,0,0.0
759,faster_rcnn_inception_v2_coco,760.0,7,0,0.0
760,faster_rcnn_inception_v2_coco,761.0,6,1,0.14285714285714285
761,faster_rcnn_inception_v2_coco,762.0,7,0,0.0
762,faster_rcnn_inception_v2_coco,763.0,6,1,0.14285714285714285
763,faster_rcnn_inception_v2_coco,764.0,6,1,0.14285714285714285
764,faster_rcnn_inception_v2_coco,765.0,6,1,0.14285714285714285
765,faster_rcnn_inception_v2_coco,766.0,6,1,0.14285714285714285
766,faster_rcnn_inception_v2_coco,767.0,6,1,0.14285714285714285
767,faster_rcnn_inception_v2_coco,768.0,6,1,0.14285714285714285
768,faster_rcnn_inception_v2_coco,769.0,6,1,0.14285714285714285
769,faster_rcnn_inception_v2_coco,770.0,7,0,0.0
770,faster_rcnn_inception_v2_coco,771.0,6,1,0.14285714285714285
771,faster_rcnn_inception_v2_coco,772.0,8,1,0.14285714285714285
772,faster_rcnn_inception_v2_coco,773.0,7,0,0.0
773,faster_rcnn_inception_v2_coco,774.0,7,0,0.0
774,faster_rcnn_inception_v2_coco,775.0,7,0,0.0
775,faster_rcnn_inception_v2_coco,776.0,7,0,0.0
776,faster_rcnn_inception_v2_coco,777.0,7,0,0.0
777,faster_rcnn_inception_v2_coco,778.0,7,0,0.0
778,faster_rcnn_inception_v2_coco,779.0,6,1,0.14285714285714285
779,faster_rcnn_inception_v2_coco,780.0,6,1,0.14285714285714285
780,faster_rcnn_inception_v2_coco,781.0,6,1,0.14285714285714285
781,faster_rcnn_inception_v2_coco,782.0,7,0,0.0
782,faster_rcnn_inception_v2_coco,783.0,7,0,0.0
783,faster_rcnn_inception_v2_coco,784.0,7,0,0.0
784,faster_rcnn_inception_v2_coco,785.0,7,0,0.0
785,faster_rcnn_inception_v2_coco,786.0,7,0,0.0
786,faster_rcnn_inception_v2_coco,787.0,7,0,0.0
787,faster_rcnn_inception_v2_coco,788.0,7,0,0.0
788,faster_rcnn_inception_v2_coco,789.0,7,0,0.0
789,faster_rcnn_inception_v2_coco,790.0,6,1,0.14285714285714285
790,faster_rcnn_inception_v2_coco,791.0,7,0,0.0
791,faster_rcnn_inception_v2_coco,792.0,7,0,0.0
792,faster_rcnn_inception_v2_coco,793.0,5,2,0.2857142857142857
793,faster_rcnn_inception_v2_coco,794.0,5,2,0.2857142857142857
794,faster_rcnn_inception_v2_coco,795.0,6,1,0.14285714285714285
795,ssd_inception_v2_coco,1.0,3,0,0.0
796,ssd_inception_v2_coco,2.0,3,0,0.0
797,ssd_inception_v2_coco,3.0,3,0,0.0
798,ssd_inception_v2_coco,4.0,3,0,0.0
799,ssd_inception_v2_coco,5.0,2,1,0.3333333333333333
800,ssd_inception_v2_coco,6.0,3,0,0.0
801,ssd_inception_v2_coco,7.0,3,0,0.0
802,ssd_inception_v2_coco,8.0,3,0,0.0
803,ssd_inception_v2_coco,9.0,3,0,0.0
804,ssd_inception_v2_coco,10.0,3,0,0.0
805,ssd_inception_v2_coco,11.0,3,0,0.0
806,ssd_inception_v2_coco,12.0,3,0,0.0
807,ssd_inception_v2_coco,13.0,4,1,0.3333333333333333
808,ssd_inception_v2_coco,14.0,4,1,0.3333333333333333
809,ssd_inception_v2_coco,15.0,4,1,0.3333333333333333
810,ssd_inception_v2_coco,16.0,2,1,0.3333333333333333
811,ssd_inception_v2_coco,17.0,2,2,0.5
812,ssd_inception_v2_coco,18.0,5,1,0.25
813,ssd_inception_v2_coco,19.0,5,1,0.25
814,ssd_inception_v2_coco,20.0,3,1,0.25
815,ssd_inception_v2_coco,21.0,4,0,0.0
816,ssd_inception_v2_coco,22.0,3,2,0.4
817,ssd_inception_v2_coco,23.0,3,2,0.4
818,ssd_inception_v2_coco,24.0,3,2,0.4
819,ssd_inception_v2_coco,25.0,3,2,0.4
820,ssd_inception_v2_coco,26.0,3,2,0.4
821,ssd_inception_v2_coco,27.0,3,2,0.4
822,ssd_inception_v2_coco,28.0,3,2,0.4
823,ssd_inception_v2_coco,29.0,3,2,0.4
824,ssd_inception_v2_coco,30.0,2,3,0.6
825,ssd_inception_v2_coco,31.0,3,2,0.4
826,ssd_inception_v2_coco,32.0,3,2,0.4
827,ssd_inception_v2_coco,33.0,3,2,0.4
828,ssd_inception_v2_coco,34.0,4,1,0.2
829,ssd_inception_v2_coco,35.0,4,1,0.2
830,ssd_inception_v2_coco,36.0,4,1,0.2
831,ssd_inception_v2_coco,37.0,3,2,0.4
832,ssd_inception_v2_coco,38.0,3,2,0.4
833,ssd_inception_v2_coco,39.0,3,2,0.4
834,ssd_inception_v2_coco,40.0,4,1,0.2
835,ssd_inception_v2_coco,41.0,4,2,0.3333333333333333
836,ssd_inception_v2_coco,42.0,4,2,0.3333333333333333
837,ssd_inception_v2_coco,43.0,5,1,0.16666666666666666
838,ssd_inception_v2_coco,44.0,6,0,0.0
839,ssd_inception_v2_coco,45.0,5,1,0.16666666666666666
840,ssd_inception_v2_coco,46.0,5,1,0.16666666666666666
841,ssd_inception_v2_coco,47.0,5,1,0.16666666666666666
842,ssd_inception_v2_coco,48.0,5,1,0.16666666666666666
843,ssd_inception_v2_coco,49.0,5,1,0.16666666666666666
844,ssd_inception_v2_coco,50.0,5,1,0.16666666666666666
845,ssd_inception_v2_coco,51.0,4,2,0.3333333333333333
846,ssd_inception_v2_coco,52.0,4,2,0.3333333333333333
847,ssd_inception_v2_coco,53.0,5,1,0.16666666666666666
848,ssd_inception_v2_coco,54.0,4,2,0.3333333333333333
849,ssd_inception_v2_coco,55.0,4,2,0.3333333333333333
850,ssd_inception_v2_coco,56.0,4,2,0.3333333333333333
851,ssd_inception_v2_coco,57.0,4,2,0.3333333333333333
852,ssd_inception_v2_coco,58.0,4,2,0.3333333333333333
853,ssd_inception_v2_coco,59.0,4,2,0.3333333333333333
854,ssd_inception_v2_coco,60.0,4,2,0.3333333333333333
